hypothesis_id,plan_sha256,opportunity_id,split,decision_time_utc,access_rows_released,access_cumulative_visible_rows,access_max_visible_time_utc,access_causal_pass,prior_finalized_rows_immutable,valid_daily_closes_before,m252_direction,m252_label,m252_reason,m252_oldest_source_date,m252_latest_source_date,m6_direction,m6_label,m6_reason,m6_first_source_time_utc,m6_last_source_time_utc,atr20,atr20_reason,atr20_source_time_utc,base_eligible,base_exclusion_reason,alignment,control_m252_eligible,control_m6_eligible,challenger_stack_eligible,negative_disagree_eligible,challenger_rejection_reason,opportunity_snapshot_sha256
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-01,DESIGN,2019-06-01T12:00:00,9,27415,2019-05-31T20:00:00,True,True,1141,-1,SHORT,,2018-06-08,2019-05-31,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,C7ED55235A0C7E3976A171C437D338513C97518D0DAA7FBC5E577996E0F70071
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-02,DESIGN,2019-06-02T12:00:00,0,27415,2019-05-31T20:00:00,True,True,1141,-1,SHORT,,2018-06-08,2019-05-31,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,033DF8E287B06AB831637DFA562F0E2BFE57E670DF6E19D05A51137E36F94171
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-03,DESIGN,2019-06-03T12:00:00,15,27430,2019-06-03T11:00:00,True,True,1141,-1,SHORT,,2018-06-08,2019-05-31,1.0,LONG,,2019-06-03T06:00:00,2019-06-03T11:00:00,0.0010035000000000126,,2019-06-03T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,BF7B40D615550B81EDA8DA0B7B2EF7BEE78208C81A9586A11BD5DED5ED0A8BFD
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-04,DESIGN,2019-06-04T12:00:00,24,27454,2019-06-04T11:00:00,True,True,1142,-1,SHORT,,2018-06-11,2019-06-03,1.0,LONG,,2019-06-04T06:00:00,2019-06-04T11:00:00,0.001269000000000009,,2019-06-04T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,454131F390A03A1B79CD0B99839F22DB48A347E736C534A44586CB1CB26DED43
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-05,DESIGN,2019-06-05T12:00:00,24,27478,2019-06-05T11:00:00,True,True,1143,-1,SHORT,,2018-06-12,2019-06-04,-1.0,SHORT,,2019-06-05T06:00:00,2019-06-05T11:00:00,0.0010325000000000139,,2019-06-05T11:00:00,True,,True,True,True,True,False,,777D05AAF90E3705890DBA6FAB099F7A564D89E57A07EB8ACE2F808AB447D4FB
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-06,DESIGN,2019-06-06T12:00:00,24,27502,2019-06-06T11:00:00,True,True,1144,-1,SHORT,,2018-06-13,2019-06-05,1.0,LONG,,2019-06-06T06:00:00,2019-06-06T11:00:00,0.0010610000000000007,,2019-06-06T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,B1CCBA11F01E6320CC2473074FF68646511F13FCA6FF8977EFF2A4FC1598B24B
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-07,DESIGN,2019-06-07T12:00:00,24,27526,2019-06-07T11:00:00,True,True,1145,-1,SHORT,,2018-06-14,2019-06-06,1.0,LONG,,2019-06-07T06:00:00,2019-06-07T11:00:00,0.0008585000000000176,,2019-06-07T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,F27DB4B68A82CBC8D757A2BDA3D3EA6056DA695705F455E0E28442603080D827
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-08,DESIGN,2019-06-08T12:00:00,9,27535,2019-06-07T20:00:00,True,True,1146,-1,SHORT,,2018-06-15,2019-06-07,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,2E282F1C271B582688F440A6CFBE00D25D72F1B1E09239B613DC5D04BF91012A
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-09,DESIGN,2019-06-09T12:00:00,0,27535,2019-06-07T20:00:00,True,True,1146,-1,SHORT,,2018-06-15,2019-06-07,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,7E413C9D466FB16B86BA22A65FDF22EEF2A10A0F49D251DB99628DC268B32910
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-10,DESIGN,2019-06-10T12:00:00,15,27550,2019-06-10T11:00:00,True,True,1146,-1,SHORT,,2018-06-15,2019-06-07,-1.0,SHORT,,2019-06-10T06:00:00,2019-06-10T11:00:00,0.0009914999999999675,,2019-06-10T11:00:00,True,,True,True,True,True,False,,D587781E25E4B71A6992EE8C3A4B15F1D3CF97F5C0DD99A3F91B5F6BE2A0DE6E
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-11,DESIGN,2019-06-11T12:00:00,24,27574,2019-06-11T11:00:00,True,True,1147,-1,SHORT,,2018-06-18,2019-06-10,-1.0,SHORT,,2019-06-11T06:00:00,2019-06-11T11:00:00,0.0008824999999999972,,2019-06-11T11:00:00,True,,True,True,True,True,False,,1A7D4AAE7A5D154302F3F317903005C305A4295385405B7AD7699AA7313C6341
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-12,DESIGN,2019-06-12T12:00:00,24,27598,2019-06-12T11:00:00,True,True,1148,-1,SHORT,,2018-06-19,2019-06-11,-1.0,SHORT,,2019-06-12T06:00:00,2019-06-12T11:00:00,0.0008040000000000714,,2019-06-12T11:00:00,True,,True,True,True,True,False,,625DA11B9FC29AD22B93C0BC28A675ED9729B2089E6EC98399D26DB81DE3644C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-13,DESIGN,2019-06-13T12:00:00,24,27622,2019-06-13T11:00:00,True,True,1149,-1,SHORT,,2018-06-20,2019-06-12,-1.0,SHORT,,2019-06-13T06:00:00,2019-06-13T11:00:00,0.0008374999999999688,,2019-06-13T11:00:00,True,,True,True,True,True,False,,D2E19CA4FE749391889676F70EC49D6FADFB93E2C87428EB705B12E5B395C64C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-14,DESIGN,2019-06-14T12:00:00,24,27646,2019-06-14T11:00:00,True,True,1150,-1,SHORT,,2018-06-21,2019-06-13,-1.0,SHORT,,2019-06-14T06:00:00,2019-06-14T11:00:00,0.0007905000000000051,,2019-06-14T11:00:00,True,,True,True,True,True,False,,47AA72F71BDE9738FC5CCEFA957CBA5C5B45E467B9B6417222A52BD0F4455C3E
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-15,DESIGN,2019-06-15T12:00:00,9,27655,2019-06-14T20:00:00,True,True,1151,-1,SHORT,,2018-06-22,2019-06-14,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,822D04FC02D8EF51A70E37D18DCA592482B0DF0F4BEB6A4EA514E548714BB101
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-16,DESIGN,2019-06-16T12:00:00,0,27655,2019-06-14T20:00:00,True,True,1151,-1,SHORT,,2018-06-22,2019-06-14,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,9F3EA2366E371F4D4EDE278FD0EEB1856E8C502DC11BD670307C2D41B51B1E56
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-17,DESIGN,2019-06-17T12:00:00,15,27670,2019-06-17T11:00:00,True,True,1151,-1,SHORT,,2018-06-22,2019-06-14,1.0,LONG,,2019-06-17T06:00:00,2019-06-17T11:00:00,0.0007179999999999854,,2019-06-17T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,5FCAA609DEF22F500C5EF08AF4ADD6E04CEFF296B02431647F04591183EA0875
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-18,DESIGN,2019-06-18T12:00:00,24,27694,2019-06-18T11:00:00,True,True,1152,-1,SHORT,,2018-06-25,2019-06-17,-1.0,SHORT,,2019-06-18T06:00:00,2019-06-18T11:00:00,0.0009879999999999889,,2019-06-18T11:00:00,True,,True,True,True,True,False,,64F78F36F07574AD7E6182296DA2A44A96C7D80DCE4376D52D0F8D93EE6B5B8E
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-19,DESIGN,2019-06-19T12:00:00,24,27718,2019-06-19T11:00:00,True,True,1153,-1,SHORT,,2018-06-26,2019-06-18,1.0,LONG,,2019-06-19T06:00:00,2019-06-19T11:00:00,0.0006365000000000288,,2019-06-19T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,17A4FAD9D23386C71FB2394EFA79D6B09AAE00CFE65D685B63A66029B4196C15
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-20,DESIGN,2019-06-20T12:00:00,24,27742,2019-06-20T11:00:00,True,True,1154,-1,SHORT,,2018-06-27,2019-06-19,1.0,LONG,,2019-06-20T06:00:00,2019-06-20T11:00:00,0.0014669999999999516,,2019-06-20T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,F4A2B23F9E389977994D307376C8CA792B6B8998F4BF41E9FA74222598E08C4A
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-21,DESIGN,2019-06-21T12:00:00,24,27766,2019-06-21T11:00:00,True,True,1155,-1,SHORT,,2018-06-28,2019-06-20,1.0,LONG,,2019-06-21T06:00:00,2019-06-21T11:00:00,0.0011160000000000393,,2019-06-21T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,FCDD1A7C6916F0DA243AF860E2BA072C183EB4DE99D3034540D0B98FBAA021C6
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-22,DESIGN,2019-06-22T12:00:00,9,27775,2019-06-21T20:00:00,True,True,1156,-1,SHORT,,2018-06-29,2019-06-21,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,36F3684EA407760C1838B230A9153C7E79D2768380F44341AE1E6AA9F6879D95
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-23,DESIGN,2019-06-23T12:00:00,0,27775,2019-06-21T20:00:00,True,True,1156,-1,SHORT,,2018-06-29,2019-06-21,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,1FE5E4E8EA38D27113DF9F04DC42AC498F18567A634480A54602ED910B053D09
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-24,DESIGN,2019-06-24T12:00:00,15,27790,2019-06-24T11:00:00,True,True,1156,-1,SHORT,,2018-06-29,2019-06-21,1.0,LONG,,2019-06-24T06:00:00,2019-06-24T11:00:00,0.0011524999999999674,,2019-06-24T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,A333F2371CF4CDD63764F177D8A4BC44ED9511F097CBC11B5FFCD37220C115C5
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-25,DESIGN,2019-06-25T12:00:00,24,27814,2019-06-25T11:00:00,True,True,1157,-1,SHORT,,2018-07-02,2019-06-24,-1.0,SHORT,,2019-06-25T06:00:00,2019-06-25T11:00:00,0.0008464999999999833,,2019-06-25T11:00:00,True,,True,True,True,True,False,,7CFB72D1377E6B55459834E828C66C40310E4BD0E34922C17B6E53D884FCAF78
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-26,DESIGN,2019-06-26T12:00:00,24,27838,2019-06-26T11:00:00,True,True,1158,-1,SHORT,,2018-07-03,2019-06-25,-1.0,SHORT,,2019-06-26T06:00:00,2019-06-26T11:00:00,0.0012495000000000145,,2019-06-26T11:00:00,True,,True,True,True,True,False,,DD74B28E357A558CF7B9A90B955904C093D74C0499E20E2FD0671868BB87148F
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-27,DESIGN,2019-06-27T12:00:00,24,27862,2019-06-27T11:00:00,True,True,1159,-1,SHORT,,2018-07-04,2019-06-26,1.0,LONG,,2019-06-27T06:00:00,2019-06-27T11:00:00,0.0008890000000000176,,2019-06-27T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,219C0EE210FA6D97BB46EB96AA00371B24D720411153B883968F671BC3324F55
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-28,DESIGN,2019-06-28T12:00:00,24,27886,2019-06-28T11:00:00,True,True,1160,-1,SHORT,,2018-07-05,2019-06-27,1.0,LONG,,2019-06-28T06:00:00,2019-06-28T11:00:00,0.00074599999999998,,2019-06-28T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,5D8F8F5065E3E4CB814E0FA58FAD53CCC5EF0CBC1FA10E5956004F62CF5D8241
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-29,DESIGN,2019-06-29T12:00:00,9,27895,2019-06-28T20:00:00,True,True,1161,-1,SHORT,,2018-07-06,2019-06-28,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,B7E097137207929BDD8F39EDCB2B6C8289FD499709D57922367C40878522E53A
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-06-30,DESIGN,2019-06-30T12:00:00,0,27895,2019-06-28T20:00:00,True,True,1161,-1,SHORT,,2018-07-06,2019-06-28,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,543708F3E3AA0F57C51C78C0BD6CE7ED9C7ACB9F70A00C40AC98D054706E010C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-01,DESIGN,2019-07-01T12:00:00,15,27910,2019-07-01T11:00:00,True,True,1161,-1,SHORT,,2018-07-06,2019-06-28,1.0,LONG,,2019-07-01T06:00:00,2019-07-01T11:00:00,0.0011884999999999591,,2019-07-01T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,3F50FC1C27F54B2309E0103859584EBFE2BFB01ED6A4C5438441F0473C084C40
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-02,DESIGN,2019-07-02T12:00:00,24,27934,2019-07-02T11:00:00,True,True,1162,-1,SHORT,,2018-07-09,2019-07-01,1.0,LONG,,2019-07-02T06:00:00,2019-07-02T11:00:00,0.000918500000000011,,2019-07-02T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,CF920A68C99FD5227CDD958D3008012548768937F8F20D396179B19E426CE80B
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-03,DESIGN,2019-07-03T12:00:00,24,27958,2019-07-03T11:00:00,True,True,1163,-1,SHORT,,2018-07-10,2019-07-02,1.0,LONG,,2019-07-03T06:00:00,2019-07-03T11:00:00,0.0009430000000000271,,2019-07-03T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,0A831B6377AF1996F630E89D3FE310249F3F3D206BC8C8AD3BC9F28E7B07E7F5
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-04,DESIGN,2019-07-04T12:00:00,24,27982,2019-07-04T11:00:00,True,True,1164,-1,SHORT,,2018-07-11,2019-07-03,1.0,LONG,,2019-07-04T06:00:00,2019-07-04T11:00:00,0.0006289999999999907,,2019-07-04T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,3C5CF1F500725B15AD0377C7BB0486571DE760F1C20F39EC522A4B4653FD1874
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-05,DESIGN,2019-07-05T12:00:00,24,28006,2019-07-05T11:00:00,True,True,1165,-1,SHORT,,2018-07-12,2019-07-04,-1.0,SHORT,,2019-07-05T06:00:00,2019-07-05T11:00:00,0.00048800000000003284,,2019-07-05T11:00:00,True,,True,True,True,True,False,,4FFBBBB9679CE96CF527D90872700B6514CED2018E94C450D539727D21B9B8C4
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-06,DESIGN,2019-07-06T12:00:00,9,28015,2019-07-05T20:00:00,True,True,1166,-1,SHORT,,2018-07-13,2019-07-05,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,703BB335AE7662A5992E48FDBBA44BB724E7881EB33E51A54C1FAB967CD8F192
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-07,DESIGN,2019-07-07T12:00:00,0,28015,2019-07-05T20:00:00,True,True,1166,-1,SHORT,,2018-07-13,2019-07-05,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,202258B56A5178083FD19A62E8E761A52EC268A426F968ACFB91D474E5F2FDBE
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-08,DESIGN,2019-07-08T12:00:00,15,28030,2019-07-08T11:00:00,True,True,1166,-1,SHORT,,2018-07-13,2019-07-05,-1.0,SHORT,,2019-07-08T06:00:00,2019-07-08T11:00:00,0.000678499999999993,,2019-07-08T11:00:00,True,,True,True,True,True,False,,22F1730D425B4AD46F70E394BB0C999831A5BE1FA588D7C223160236D1ADF7F5
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-09,DESIGN,2019-07-09T12:00:00,24,28054,2019-07-09T11:00:00,True,True,1167,-1,SHORT,,2018-07-16,2019-07-08,-1.0,SHORT,,2019-07-09T06:00:00,2019-07-09T11:00:00,0.0006264999999999743,,2019-07-09T11:00:00,True,,True,True,True,True,False,,D5C6B0D0224AE5BCD6552DEFD15FD610CA43A284BFADF7767A34C495A611F73E
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-10,DESIGN,2019-07-10T12:00:00,24,28078,2019-07-10T11:00:00,True,True,1168,-1,SHORT,,2018-07-17,2019-07-09,1.0,LONG,,2019-07-10T06:00:00,2019-07-10T11:00:00,0.0005974999999999953,,2019-07-10T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,717909F6316BA4E697D5AB5811A0E3F6803C90F07DA20286A788216DE578606C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-11,DESIGN,2019-07-11T12:00:00,24,28102,2019-07-11T11:00:00,True,True,1169,-1,SHORT,,2018-07-18,2019-07-10,1.0,LONG,,2019-07-11T06:00:00,2019-07-11T11:00:00,0.0007899999999999796,,2019-07-11T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,2A930155EF5A10FF707056C3A92FAAD01ED275CEB0C22B6E12CEB880AE9FC41F
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-12,DESIGN,2019-07-12T12:00:00,24,28126,2019-07-12T11:00:00,True,True,1170,-1,SHORT,,2018-07-19,2019-07-11,-1.0,SHORT,,2019-07-12T06:00:00,2019-07-12T11:00:00,0.0008399999999999963,,2019-07-12T11:00:00,True,,True,True,True,True,False,,03EA290C1DFEAC9F92A89963329CF03393B193E901AEC39608BDD6307C14A1D6
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-13,DESIGN,2019-07-13T12:00:00,9,28135,2019-07-12T20:00:00,True,True,1171,-1,SHORT,,2018-07-20,2019-07-12,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,DE669598E48D9A37958E4701C458BF4EF53978718C27D3540913A021724DAB26
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-14,DESIGN,2019-07-14T12:00:00,0,28135,2019-07-12T20:00:00,True,True,1171,-1,SHORT,,2018-07-20,2019-07-12,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,2C438A2EAE8B4B5CF20A4335BD64B977045F4E0240BFD0E055398E712CD58F67
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-15,DESIGN,2019-07-15T12:00:00,15,28150,2019-07-15T11:00:00,True,True,1171,-1,SHORT,,2018-07-20,2019-07-12,-1.0,SHORT,,2019-07-15T06:00:00,2019-07-15T11:00:00,0.0008100000000000219,,2019-07-15T11:00:00,True,,True,True,True,True,False,,D6BC683043A07F9C7C84EC6C6C9959202F905203A33F3BB975B37BD9891B8ACC
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-16,DESIGN,2019-07-16T12:00:00,24,28174,2019-07-16T11:00:00,True,True,1172,-1,SHORT,,2018-07-23,2019-07-15,-1.0,SHORT,,2019-07-16T06:00:00,2019-07-16T11:00:00,0.0006400000000000184,,2019-07-16T11:00:00,True,,True,True,True,True,False,,D3735322925D50AD91B8CBD0EBC6FE7905C68C44A95DF4FD4A076569B047C6AB
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-17,DESIGN,2019-07-17T12:00:00,24,28198,2019-07-17T11:00:00,True,True,1173,-1,SHORT,,2018-07-24,2019-07-16,1.0,LONG,,2019-07-17T06:00:00,2019-07-17T11:00:00,0.0007139999999999924,,2019-07-17T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,64ACDBBFE3F6ECFA33E3C9B50599C59BDA0D705405988CEDA92C0DD619F943D8
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-18,DESIGN,2019-07-18T12:00:00,24,28222,2019-07-18T11:00:00,True,True,1174,-1,SHORT,,2018-07-25,2019-07-17,-1.0,SHORT,,2019-07-18T06:00:00,2019-07-18T11:00:00,0.0008275000000000255,,2019-07-18T11:00:00,True,,True,True,True,True,False,,12E49FA5AA7D3732C7582FD8A631C8EC7F80104DDE1480CAFAC4447DE0F785DE
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-19,DESIGN,2019-07-19T12:00:00,24,28246,2019-07-19T11:00:00,True,True,1175,-1,SHORT,,2018-07-26,2019-07-18,-1.0,SHORT,,2019-07-19T06:00:00,2019-07-19T11:00:00,0.0012479999999999935,,2019-07-19T11:00:00,True,,True,True,True,True,False,,3B11EBA6CA2759F431531016AF608963B130D57EEF22C4BC765AC3185084C0AF
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-20,DESIGN,2019-07-20T12:00:00,9,28255,2019-07-19T20:00:00,True,True,1176,-1,SHORT,,2018-07-27,2019-07-19,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,FD7BEEA6A9FF7920565C7287FD4B4D5A0151F89BD47CAA78251C8031651DDA0B
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2019-07-21,DESIGN,2019-07-21T12:00:00,0,28255,2019-07-19T20:00:00,True,True,1176,-1,SHORT,,2018-07-27,2019-07-19,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,7F450A5D3EE48009BFC3B20718878CEF7BE74FE26F80198266393647523B2EC7
